"10" 2 1 2 2 0 0 1 1 1 1 2 0 2 0 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 1 1 1 1 1 2 1 1 2 2 1 0 0 0 1 2 1 0 1 2 2 0 0 1
"11" 0 0 0 0 0 0 2 1 1 1 2 0 1 0 2 1 1 0 1 0 0 0 2 0 2 2 2 1 0 1 1 1 2 2 2 0 0 0 0 0 2 2 0 0 0 0 0 2 1 1 1 1 2 0 1 1
"12" 2 1 2 2 0 0 1 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 0 1 0 1 1 2 0 0 1 0 0 1 0 1 2 2 2 0 1 1
"13" 2 0 2 1 1 0 1 2 2 1 2 0 2 0 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 2 2 2 0 2 2 2 2 2 2 0 0 0 0 0 2 2 0 2 2 2 0 0 2
"14" 1 0 1 0 1 0 1 1 1 1 2 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 1 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 0 2 2 2 2 0 0 2
"15" 2 0 2 0 2 0 0 2 2 2 0 2 2 2 2 2 0 2 0 0 2 0 2 2 1 2 1 0 1 1 0 0 0 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 1 1 1 1 1 1 0 1
"16" 1 0 0 0 0 0 2 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 1 0 0 1 1 1 1 0 1 0 0 2 1 1 0 0 0 2 1 0 0 1 2 2 0 1 0
"17" 1 0 1 1 0 1 1 2 2 2 2 0 0 0 2 0 2 0 0 0 0 0 2 0 2 1 2 2 0 2 2 2 2 2 2 0 1 1 1 1 2 2 0 0 0 0 0 2 2 0 1 1 2 0 2 0
"18" 2 1 2 1 1 0 0 1 1 1 2 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 1 0 0 0 2 0 2 0 0 1 2 1 0 1 0 2 2 1 0 0 1 1 1 0 0
"19" 2 1 2 2 0 0 1 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 2 0 2 2 2 2 0 0 2
"20" 1 0 1 1 1 0 1 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 0 2 1 0 1 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 2 2 2 0 2 0
"21" 1 1 1 1 0 0 1 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 0 2 2 0 0 0 0 0 1 1 1 1 0 1 0 0 2 1 0 0 0 0 0 2 0 1 2 2 2 0 1 1
"22" 1 1 1 1 0 0 1 2 2 2 0 1 1 1 2 0 2 1 0 0 2 0 2 2 0 2 0 0 2 2 0 0 1 2 2 0 1 1 1 1 2 2 0 0 0 0 0 2 2 0 1 1 2 2 1 1
"23" 0 0 0 0 0 0 2 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 1 1 1 1 2 1 0 1 0 1 0 1 0 0 2 2 2 0 1 0
"24" 2 2 2 2 0 0 0 1 1 1 1 1 2 1 2 1 1 0 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 1 1 1 1 2 1 1 2 2 0 0 0 0 0 2 1 1 2 2 2 0 0 2
"25" 1 0 1 0 1 0 1 1 1 1 2 0 1 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 1 2 1 2 1 2 0 1 1 1 0 1 0 0 1 2 1 1 0 0
"26" 1 0 1 1 0 0 2 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 1 1 1 1 1 2 0 1 0 1 1 1 0 1 2 2 2 0 2 0
"27" 1 0 1 0 1 0 1 2 2 2 1 0 0 0 1 0 1 1 1 1 1 1 1 1 2 1 2 2 0 2 1 2 1 1 1 1 0 2 0 1 0 2 0 0 2 0 1 2 0 1 1 2 1 1 0 1
"28" 2 1 2 2 0 1 0 1 1 1 2 0 1 0 2 0 2 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0 1 2 2 0 0 1 0 1 1 2 0 0 1 0 0 2 1 0 0 1 2 0 1 1
"29" 2 0 2 1 1 1 0 2 2 2 1 0 0 0 1 1 0 2 1 1 2 1 0 1 2 1 2 2 0 2 1 1 0 1 1 1 1 2 1 1 2 2 1 1 0 1 1 1 0 0 2 2 2 0 1 1
"30" 1 0 1 0 0 0 1 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 0 0 0 0 2 1 0 0 0 0 0 2 1 0 1 1 1 1 1 0
"31" 2 0 1 0 1 0 1 1 2 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 1 1 1 1 2 1 0 0 0 0 0 2 1 0 1 2 1 1 1 0
"32" 2 0 2 0 2 0 0 2 2 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 2 1 1 1 0 2 0 1 2 2 1 1 0 0 1 2 0 0 1 2 2 0 1 0
"33" 2 0 2 1 1 1 0 2 2 1 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 2 2 2 0 1 2 1 2 2 2 0 1 0 0 0 2 1 0 2 2 2 0 1 1
"34" 1 0 1 0 1 0 1 2 2 2 1 1 2 1 2 1 1 1 0 0 1 0 1 1 1 1 1 1 1 2 0 0 2 1 1 1 0 1 0 0 2 2 0 0 0 0 0 2 1 1 1 1 2 0 1 1
"35" 2 1 2 1 1 0 0 2 2 2 1 1 1 1 2 2 0 2 0 0 2 0 2 2 0 2 0 0 2 2 0 0 1 2 2 0 1 1 1 1 1 2 0 1 0 1 1 2 0 2 2 2 2 0 1 1
"36" 1 0 1 1 0 0 2 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 1 2 1 0 1 0 0 2 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 1 1 1 1 2 0 1 1
"37" 2 0 2 0 0 0 2 2 2 2 1 0 0 0 2 1 1 1 0 0 1 0 1 1 0 1 1 1 1 2 0 0 0 1 1 1 0 2 0 1 0 2 0 0 2 0 1 2 0 1 1 2 1 1 0 1
"38" 1 0 1 1 0 0 2 1 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 2 2 0 0 0 0 0 2 2 0 0 0 0 0 2 1 1 1 1 2 0 0 1
"39" 2 0 2 1 1 0 1 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 0 2 2 0 0 1 0 1 1 2 0 0 1 0 0 2 0 1 1 2 1 1 0 1
"40" 1 0 1 1 0 1 1 2 2 2 0 0 0 0 2 0 2 0 0 0 0 0 2 0 2 2 2 2 0 2 2 2 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 2 2 2 0 2 0
"41" 1 0 1 0 1 0 2 1 1 1 2 0 1 0 2 0 1 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 0 0 0 0 2 2 0 0 0 0 1 1 0 1 2 2 2 0 0 2
"42" 1 0 1 0 1 0 1 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 1 1 1 1 2 1 0 0 0 0 0 2 1 0 2 2 2 0 1 1
"43" 2 2 2 2 0 0 0 2 2 2 0 1 1 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 1 1 0 0 2 0 1 0 2 0 0 2 0 1 1 0 1 2 2 2 0 1 1
"44" 1 0 1 0 1 0 1 1 1 0 2 0 2 0 2 2 0 1 0 0 1 0 1 1 1 2 1 0 1 1 0 0 0 2 2 0 1 1 1 1 1 2 0 1 0 1 1 2 1 1 1 1 1 1 0 0
"45" 1 0 1 0 1 0 1 1 1 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 1 2 1 0 1 0 0 1 2 2 0 0 0 0 0 1 2 0 0 0 0 1 2 1 1 1 1 1 1 1 0
"46" 2 0 2 1 1 1 1 2 2 2 2 0 1 0 2 1 1 1 0 0 0 0 2 0 2 1 2 2 0 2 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 2 2 2 0 1 1
"47" 2 0 2 2 0 2 0 2 2 2 1 0 0 0 2 0 2 0 0 0 0 0 2 0 2 2 2 2 0 2 2 2 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 2 0 0 2
"48" 2 0 2 0 0 0 1 1 1 1 1 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 1 1 1 1 1 1 0 1
"49" 1 0 1 1 0 0 2 2 2 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 0 2 2 0 2 2 2 2 2 2 1 1 0 1 0 1 0 1 2 2 2 0 1 1
"50" 1 0 1 0 1 0 1 2 2 1 1 0 1 0 2 1 1 1 0 0 1 0 1 1 1 2 1 1 1 2 1 1 1 2 2 0 2 2 2 2 2 2 1 2 0 2 0 1 1 0 1 1 2 0 1 0
"51" 0 0 0 0 0 0 2 0 0 0 2 0 2 0 2 2 0 0 2 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 0 0 0 0 1 1 0 0 0 0 1 2 0 1 2 2 1 1 1 0
"52" 2 1 2 1 1 0 0 2 2 2 1 1 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 2 0 0 2
"53" 2 1 2 1 0 0 0 2 2 2 0 1 1 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 2 2 2 0 2 0
"54" 2 0 2 0 2 0 0 2 2 2 1 1 1 1 2 2 0 2 0 0 2 0 2 1 1 2 1 0 1 1 0 0 1 2 2 0 0 0 0 0 1 1 0 0 0 0 1 2 0 1 2 2 2 0 2 0
"55" 1 0 1 1 0 0 1 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 1 2 0 1 1 1 1 2 1 0 0 0 0 0 1 1 1 2 2 2 0 0 1
"56" 2 1 2 1 1 0 1 1 1 1 1 0 1 0 2 0 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 2 2 0 1 1 1 1 2 2 1 1 0 1 0 1 0 1 2 2 2 0 1 1
"57" 2 0 2 0 2 0 0 2 2 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 1 1 1 0 1 0 0 0 2 0 0 1 0 2 2 0 2 2 2 1 1 0 0
"58" 1 0 1 1 0 1 1 1 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 1 2 2 0 1 0 0 1 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 1 1 1 1 2 0 1 1
"59" 1 0 1 1 0 0 2 1 2 1 1 1 2 1 2 2 0 2 0 0 2 0 1 2 1 1 1 1 1 2 0 0 0 1 1 1 1 2 1 1 1 2 0 0 1 0 1 1 0 1 2 2 2 0 1 1
"60" 1 1 1 1 0 0 1 1 1 0 2 0 2 0 2 2 0 0 1 0 0 0 2 0 2 2 2 0 0 0 0 0 0 1 1 1 1 2 1 1 1 2 1 1 1 1 1 2 0 2 2 2 2 0 0 2
"61" 2 1 2 1 0 0 0 2 2 1 1 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 2 2 2 0 1 1
"62" 1 0 1 0 0 0 2 1 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 0 0 0 0 2 2 0 0 0 0 0 1 1 0 1 1 1 1 1 0
"63" 2 1 2 2 0 0 0 2 2 2 1 1 1 0 2 1 1 0 0 0 0 2 1 0 2 1 2 1 0 1 0 0 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 0 1 2 2 2 0 1 1
"64" 2 0 2 0 0 0 2 2 2 2 1 1 2 1 2 1 0 1 1 1 0 0 2 1 2 2 1 0 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 2 2 2 0 1 1
"65" 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 2 1 1 2 1 1 2 1 1 1 1 1 2 0 0 1 2 2 0 2 2 2 2 2 2 1 2 0 2 0 1 0 1 2 2 2 0 1 1
"66" 2 0 2 0 2 0 0 2 2 2 1 1 1 1 2 1 1 1 0 0 1 0 1 1 1 2 1 0 1 1 0 0 2 2 2 0 0 1 0 1 0 2 0 0 1 0 1 2 0 1 1 2 1 1 1 0
"67" 2 0 2 2 0 1 1 2 2 2 1 1 1 0 2 1 1 0 0 0 0 0 2 0 2 1 2 1 0 1 1 1 1 1 1 1 0 2 0 1 0 2 0 0 2 0 1 2 0 1 1 2 1 1 0 1
"68" 1 0 1 0 0 0 2 1 1 1 2 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 2 2 0 2 0 0 2 2 2 0 1 1 1 1 2 2 0 0 0 0 0 2 2 0 1 1 2 0 1 1
"69" 2 0 2 0 2 0 0 2 2 2 1 1 2 1 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 2 2 0 1 2 1 2 1 2 0 0 1 0 0 0 0 0 2 2 2 0 2 0
"70" 2 0 2 1 0 1 1 2 2 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 2 0 0 2
"71" 1 0 1 0 1 0 2 1 1 1 2 0 2 0 2 2 0 1 0 0 0 0 2 0 2 1 2 1 0 1 0 0 1 2 2 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 2 2 0 2 0
"72" 2 1 2 2 0 1 0 2 2 2 1 0 0 0 2 0 2 0 0 0 0 0 2 0 2 2 2 2 0 2 1 1 0 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 0 2 2 2 2 0 0 2
"73" 1 0 1 0 1 0 1 2 2 1 1 0 1 0 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 1 1 1 0 2 0 1 1 2 1 0 1 0 1 2 0 0 0 2 2 0 0 1
"74" 1 0 1 0 1 0 1 1 1 0 2 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 1 1 1 2 2 0 1 2 1 2 1 2 0 0 1 0 0 2 1 0 1 2 1 1 0 1
"75" 1 0 1 1 0 1 1 1 1 1 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 2 2 2 0 0 1 0 1 2 2 0 1 0 0 0 2 0 1 2 2 2 0 1 1
"76" 1 1 1 0 1 0 1 2 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 1 1 1 1 2 2 0 1 0 1 0 1 0 1 2 2 2 0 1 1
"77" 2 0 2 1 2 0 0 2 2 2 0 2 2 2 2 2 0 2 0 0 2 0 2 2 0 2 0 0 2 2 0 0 1 2 2 0 0 0 0 0 1 1 0 0 0 0 1 2 0 1 2 2 2 0 2 0
"78" 2 0 2 2 0 1 1 2 2 2 0 0 1 0 2 1 1 0 0 0 0 0 1 0 2 1 2 2 0 2 1 1 0 1 1 1 1 2 1 1 1 2 0 0 1 0 1 1 1 0 2 2 2 0 1 1
"79" 1 1 1 1 0 0 1 2 2 1 1 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 1 2 2 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1 2 1 1 1 0
"80" 1 0 1 0 1 0 1 2 2 1 0 2 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 1 2 1 2 2 2 0 1 0 0 0 2 0 0 2 2 2 0 2 0
"81" 2 0 2 0 0 0 2 2 2 2 1 0 1 0 2 1 0 2 1 1 1 0 2 2 1 2 0 0 1 2 0 0 0 0 0 2 0 2 0 0 1 2 1 0 1 0 2 2 0 1 1 2 2 0 0 1
"82" 2 0 2 0 1 0 2 2 2 2 1 1 1 1 2 1 1 1 0 0 1 0 1 0 2 0 2 2 0 2 1 1 0 2 2 0 1 2 1 2 1 2 0 1 1 1 0 1 0 0 1 2 1 1 1 0
"83" 1 0 1 1 0 0 2 1 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 2 2 0 1 1 1 1 2 2 0 1 0 1 0 1 1 0 1 1 2 0 1 0
"84" 1 0 1 1 0 0 2 2 2 2 0 1 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 2 2 2 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1 2 1 1 1 0
"85" 1 0 1 1 0 1 1 0 0 0 2 0 2 0 2 1 1 0 2 0 0 0 1 0 2 1 2 2 0 2 0 0 1 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 1 1 1 1 2 0 2 0
"86" 2 1 2 1 0 0 1 1 1 1 2 0 1 0 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 1 1 2 0 1 2 1 1 1 2 0 0 2 0 1 2 0 1 1 2 2 0 0 1
"87" 2 1 2 2 0 1 0 2 2 2 0 0 0 0 2 0 2 0 0 0 0 0 2 0 0 2 2 2 0 2 2 2 1 2 2 0 1 1 1 1 2 2 0 0 0 0 0 2 1 1 2 2 2 0 0 1
"88" 1 0 1 0 0 0 2 1 1 1 2 0 2 0 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 0 1 1 1 0 1 0 0 2 2 1 0 0 0 1 2 0 1 1 2 2 0 0 1
"89" 2 0 2 1 1 1 0 2 2 2 2 0 0 0 1 1 0 2 1 1 2 1 1 2 1 1 1 1 1 2 0 0 0 1 1 1 1 2 1 1 2 2 2 1 0 1 1 1 0 0 2 2 2 0 0 2
"90" 2 0 2 1 1 0 1 2 2 2 1 0 0 0 2 2 0 2 0 0 2 0 1 1 1 2 1 1 1 2 1 1 1 2 2 0 2 2 2 2 2 2 0 1 0 1 0 1 1 0 2 2 2 0 1 1
"91" 2 0 2 1 1 1 0 2 2 2 2 0 0 0 1 0 1 1 1 1 1 1 1 1 2 1 2 2 0 2 1 1 0 0 0 2 0 2 0 0 0 2 0 0 2 0 2 2 0 2 2 2 2 0 0 2
"92" 2 1 2 1 1 0 0 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 1 2 2 0 1 1 1 1 2 2 0 0 0 0 0 2 1 1 2 2 2 0 1 1
"93" 2 0 1 0 1 0 1 1 2 1 1 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 1 2 1 1 0 1
"94" 2 0 2 1 0 0 1 2 2 2 0 1 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 1 2 2 0 0 1 0 1 1 2 0 0 1 0 0 1 1 0 1 1 1 1 1 0
"95" 1 0 1 0 1 0 1 2 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 1 2 2 0 1 1 1 1 2 2 1 1 0 1 0 2 1 2 1 1 1 1 0 1
"96" 2 0 2 0 1 0 1 2 2 2 1 1 1 1 2 2 0 2 0 0 2 0 2 2 0 2 0 0 2 2 0 0 1 1 1 1 1 2 2 2 2 2 1 1 0 1 0 1 0 0 1 2 1 1 1 0
"97" 2 0 2 1 1 1 0 2 2 2 1 1 1 1 2 1 1 1 0 0 1 0 2 1 1 1 1 1 1 2 1 1 2 2 2 0 0 1 0 1 1 2 0 0 1 0 0 2 1 0 0 1 1 1 1 0
"98" 1 0 1 1 0 0 1 2 2 2 1 0 1 0 2 1 1 1 0 1 1 0 1 1 2 1 2 1 1 2 0 0 2 1 1 1 0 2 0 0 2 2 0 0 0 0 0 2 1 1 1 2 2 0 0 1
"99" 1 0 1 1 0 1 1 1 1 1 2 0 1 0 2 1 1 0 2 0 0 0 2 0 2 2 2 1 0 1 1 1 0 2 2 0 0 0 0 0 2 1 0 0 0 0 0 1 1 0 1 1 1 1 0 0
"100" 2 0 2 0 1 0 1 1 1 1 2 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 2 0 2 1 0 1 2 2 0 2 2 2 2 2 2 0 1 0 1 0 1 1 0 2 2 1 0 0 1
"101" 2 0 2 2 0 2 0 2 2 2 2 0 0 0 2 0 2 0 0 0 0 0 2 0 2 2 2 2 0 2 2 2 1 2 2 0 0 1 0 1 1 2 0 0 1 0 0 2 1 0 0 1 0 2 0 0
"102" 1 0 1 1 0 0 2 1 1 1 1 0 2 0 2 1 1 0 0 0 0 0 1 1 2 1 2 1 0 1 0 0 0 2 2 0 1 1 1 1 2 1 0 1 0 1 0 0 0 0 2 2 2 0 1 0
"103" 2 0 2 1 1 1 0 2 2 2 2 0 0 0 1 0 1 1 1 1 1 1 1 1 2 1 2 2 0 2 1 1 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 2 0 1 1 2 0 0 1
"104" 2 0 2 0 0 0 2 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 1 1 2 1 1 1 2 2 0 2 2 2 2 2 2 0 1 0 1 0 1 1 0 2 2 1 0 1 0
"105" 1 0 1 0 1 0 1 1 1 1 2 0 2 0 2 1 1 0 0 0 0 0 2 0 2 1 2 1 0 1 1 1 0 2 2 0 1 2 1 2 1 2 0 1 1 1 0 1 0 0 1 2 1 1 1 0
"106" 2 0 2 1 1 1 0 2 2 2 1 0 1 0 2 0 2 0 0 0 0 0 2 0 2 1 2 2 0 2 2 2 0 1 1 1 0 2 0 1 0 2 0 0 2 0 1 2 0 1 1 2 1 1 0 1
"107" 1 1 1 1 0 0 1 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 1 1 1 1 2 2 0 1 0 1 0 0 1 0 1 1 2 0 1 0
"108" 2 0 2 0 0 0 2 1 1 1 1 1 2 1 2 1 0 1 1 1 1 0 2 1 2 2 2 0 1 1 0 0 1 0 0 1 0 2 0 0 1 2 0 0 1 0 1 2 0 1 1 2 2 0 0 1
"109" 2 0 1 1 0 1 1 2 2 2 2 0 0 0 2 0 2 0 0 0 0 0 2 0 2 1 2 2 0 2 1 1 0 0 0 2 0 2 0 0 1 2 1 0 1 0 2 2 0 1 1 2 1 1 0 1
"110" 1 0 1 0 0 0 2 2 2 2 1 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 1 1 1 1 0 2 0 1 1 2 0 1 1 0 1 2 0 1 2 2 2 0 1 1
"111" 0 0 0 0 0 0 1 1 1 1 2 0 1 0 1 1 0 1 1 1 1 1 0 1 2 1 2 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 2 2 2 0 1 1
"112" 1 0 1 0 1 0 1 2 2 2 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 2 2 0 2 1 2 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 2 0 0 2
"113" 1 0 1 0 1 0 0 1 1 1 2 0 1 0 1 1 0 1 1 1 1 1 0 1 2 1 2 1 0 1 0 0 0 2 2 0 0 1 0 1 1 1 0 0 1 0 0 2 0 0 1 2 1 1 1 0
"114" 2 0 2 2 0 1 1 0 0 0 2 0 2 0 2 1 1 0 0 0 0 0 1 0 1 1 2 1 0 1 0 0 0 1 1 1 0 2 0 1 0 2 0 0 2 0 1 1 0 1 2 2 2 0 1 1
"115" 1 0 1 1 0 1 1 1 1 1 2 0 0 0 1 0 1 1 1 1 1 1 1 1 2 1 2 2 0 2 2 2 0 0 0 2 0 2 0 0 1 2 1 0 1 0 2 2 0 1 1 2 1 1 0 1
"116" 1 0 0 0 0 0 2 1 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 1 2 1 0 1 0 0 1 1 1 1 0 1 0 0 1 2 0 0 1 0 1 1 0 1 2 2 2 0 1 1
"117" 1 0 1 0 0 0 2 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 2 1 1 0 1 1 1 0 2 0 1 0 2 0 0 2 0 1 1 0 1 2 2 2 0 1 1
"118" 2 2 2 2 0 0 0 2 2 2 1 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 1 1 2 0 1 1 1 0 2 1 0 0 1 0 1 2 0 1 2 2 2 0 1 0
"119" 1 0 1 0 1 0 1 1 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 1 1 1 1 0 1 1 1 2 1 0 1 2 0 0 2 0 2 2 0 2 2 2 2 0 0 1
